2010.1538461538462,99.0
2010.2307692307693,80.0
2010.3076923076924,80.0
2010.3846153846155,68.0
2010.4615384615386,49.0
2010.5384615384614,34.0
2010.6153846153845,29.0
2010.6923076923076,26.0
2010.7692307692307,32.0
2010.8461538461538,22.0
2010.923076923077,23.0
2011.0,51.0
2011.076923076923,53.0
2011.1538461538462,96.0
2011.2307692307693,59.0
2011.3076923076924,66.0
2011.3846153846155,56.0
2011.4615384615386,27.0
2011.5384615384614,25.0
2011.6153846153845,17.0
2011.6923076923076,15.0
2011.7692307692307,30.0
2011.8461538461538,32.0
2011.923076923077,23.0
2012.0,49.0
2012.076923076923,44.0
2012.1538461538462,45.0
2012.2307692307693,54.0
2012.3076923076924,74.0
2012.3846153846155,55.0
2012.4615384615386,54.0
2012.5384615384614,37.0
2012.6153846153845,27.0
2012.6923076923076,23.0
2012.7692307692307,28.0
2012.8461538461538,32.0
2012.923076923077,47.0
2013.0,83.0
2013.076923076923,55.0
2013.1538461538462,94.0
2013.2307692307693,113.0
2013.3076923076924,124.0
2013.3846153846155,107.0
2013.4615384615386,79.0
2013.5384615384614,67.0
2013.6153846153845,41.0
2013.6923076923076,35.0
2013.7692307692307,18.0
2013.8461538461538,21.0
2013.923076923077,25.0
2014.0,61.0
2014.076923076923,49.0
2014.1538461538462,43.0
2014.2307692307693,55.0
2014.3076923076924,48.0
2014.3846153846155,53.0
2014.4615384615386,50.0
2014.5384615384614,40.0
2014.6153846153845,18.0
2014.6923076923076,21.0
2014.7692307692307,15.0
2014.8461538461538,25.0
2014.923076923077,11.0
2015.0,15.0
2015.076923076923,25.0
2015.1538461538462,24.0
2015.2307692307693,20.0
2015.3076923076924,24.0
2015.3846153846155,18.0
2015.4615384615386,23.0
2015.5384615384614,7.0
2015.6153846153845,13.0
2015.6923076923076,7.0
2015.7692307692307,9.0
2015.8461538461538,16.0
2015.923076923077,8.0
2016.0,24.0
2016.076923076923,15.0
2016.1538461538462,17.0
2016.2307692307693,24.0
