,N_f,N_i,N_rd,N_rs,R0_f,R0_i,R0_ramp,R0_rd,R0_rs,T,bb_a,eta_f,eta_i,eta_rd,eta_rs,folder,force,gamma,rdis,rho,rn,rp_f,rp_i,rp_rd,rp_rs,runs,sa,seed,ts,v_f,v_i,v_rd,v_rs
2699,153964.44785154573,153964.44785154573,10,10,0.8900755293717884,0.8900755293717884,ou,10.0,10,20,3.664268963505351,0.11489772677784896,0.11489772677784896,10.0,10,./data/,none,0.1667,100,0.0769,data_2699,0.1757576788338713,0.1757576788338713,10,10,270,0.3,750038,7,0.0,0.0,10,10
2700,273091.80883960665,273091.80883960665,10,10,0.8064251465098423,0.8064251465098423,ou,10.0,10,20,0.9573735383543418,0.03447340539043396,0.03447340539043396,10.0,10,./data/,none,0.1667,100,0.0769,data_2700,0.05422456074239466,0.05422456074239466,10,10,270,0.3,647963,7,0.0,0.0,10,10
2701,3252351.35699704,3252351.35699704,10,10,0.11424224424192064,0.11424224424192064,ou,10.0,10,20,2.5635299014519974,0.11905924680300178,0.11905924680300178,10.0,10,./data/,none,0.1667,100,0.0769,data_2701,0.22130533076411896,0.22130533076411896,10,10,270,0.3,944038,7,0.0,0.0,10,10
2702,106424.06079139453,106424.06079139453,10,10,0.25303209614438393,0.25303209614438393,ou,10.0,10,20,0.3307386575068698,0.1697540456014841,0.1697540456014841,10.0,10,./data/,none,0.1667,100,0.0769,data_2702,0.21415664277741264,0.21415664277741264,10,10,270,0.3,211458,7,0.0,0.0,10,10
2703,2735638.7737782984,2735638.7737782984,10,10,0.5674921095161805,0.5674921095161805,ou,10.0,10,20,1.0100618220992574,0.0648895716211855,0.0648895716211855,10.0,10,./data/,none,0.1667,100,0.0769,data_2703,0.2241561771830431,0.2241561771830431,10,10,270,0.3,905140,7,0.0,0.0,10,10
2704,367686.74119208916,367686.74119208916,10,10,0.327435068592741,0.327435068592741,ou,10.0,10,20,3.35504028483479,0.08730974569161251,0.08730974569161251,10.0,10,./data/,none,0.1667,100,0.0769,data_2704,0.21828600666766915,0.21828600666766915,10,10,270,0.3,362514,7,0.0,0.0,10,10
2705,1001167.2905288446,1001167.2905288446,10,10,0.6633479780001614,0.6633479780001614,ou,10.0,10,20,2.7871976539373,0.36846141566657664,0.36846141566657664,10.0,10,./data/,none,0.1667,100,0.0769,data_2705,0.4659782708167915,0.4659782708167915,10,10,270,0.3,528721,7,0.0,0.0,10,10
2706,566923.6991038871,566923.6991038871,10,10,0.7236539270018807,0.7236539270018807,ou,10.0,10,20,0.4639811251889182,0.08281919712739477,0.08281919712739477,10.0,10,./data/,none,0.1667,100,0.0769,data_2706,0.29776138355235354,0.29776138355235354,10,10,270,0.3,349251,7,0.0,0.0,10,10
2707,511296.178822806,511296.178822806,10,10,0.6367009992501222,0.6367009992501222,ou,10.0,10,20,1.8498740761701722,0.034903586993837124,0.034903586993837124,10.0,10,./data/,none,0.1667,100,0.0769,data_2707,0.2766260900055133,0.2766260900055133,10,10,270,0.3,606707,7,0.0,0.0,10,10
2708,217999.6407932393,217999.6407932393,10,10,0.5529952467586872,0.5529952467586872,ou,10.0,10,20,2.2394465915265274,0.5352427790793814,0.5352427790793814,10.0,10,./data/,none,0.1667,100,0.0769,data_2708,0.07851783352585562,0.07851783352585562,10,10,270,0.3,326403,7,0.0,0.0,10,10
2709,101916.91218465283,101916.91218465283,10,10,0.30296839865755876,0.30296839865755876,ou,10.0,10,20,0.6256052023588057,0.03353833993285841,0.03353833993285841,10.0,10,./data/,none,0.1667,100,0.0769,data_2709,0.34661889812768004,0.34661889812768004,10,10,270,0.3,42422,7,0.0,0.0,10,10
2710,136476.5894374126,136476.5894374126,10,10,0.8919214993889151,0.8919214993889151,ou,10.0,10,20,0.22477079787022602,0.09077672864822849,0.09077672864822849,10.0,10,./data/,none,0.1667,100,0.0769,data_2710,0.22646895444453005,0.22646895444453005,10,10,270,0.3,443497,7,0.0,0.0,10,10
2711,435375.69366770075,435375.69366770075,10,10,0.8437705639446269,0.8437705639446269,ou,10.0,10,20,0.6837536219059428,0.19640653690170726,0.19640653690170726,10.0,10,./data/,none,0.1667,100,0.0769,data_2711,0.09096018295483077,0.09096018295483077,10,10,270,0.3,793232,7,0.0,0.0,10,10
2712,170709.25286432184,170709.25286432184,10,10,0.17220768874341924,0.17220768874341924,ou,10.0,10,20,2.494417224622553,0.2652194835815496,0.2652194835815496,10.0,10,./data/,none,0.1667,100,0.0769,data_2712,0.32501674052318896,0.32501674052318896,10,10,270,0.3,765780,7,0.0,0.0,10,10
2713,2703863.670903044,2703863.670903044,10,10,0.24867030094924455,0.24867030094924455,ou,10.0,10,20,0.5640671824013013,0.06191702341409387,0.06191702341409387,10.0,10,./data/,none,0.1667,100,0.0769,data_2713,0.10542922130174669,0.10542922130174669,10,10,270,0.3,484431,7,0.0,0.0,10,10
2714,112359.82657521173,112359.82657521173,10,10,0.5834765978182558,0.5834765978182558,ou,10.0,10,20,4.938698647655882,0.0467533177758903,0.0467533177758903,10.0,10,./data/,none,0.1667,100,0.0769,data_2714,0.3117894489723121,0.3117894489723121,10,10,270,0.3,781789,7,0.0,0.0,10,10
2715,57673.93014884833,57673.93014884833,10,10,0.1314158155837337,0.1314158155837337,ou,10.0,10,20,4.6968089809946845,0.05798318289071083,0.05798318289071083,10.0,10,./data/,none,0.1667,100,0.0769,data_2715,0.3112329256707136,0.3112329256707136,10,10,270,0.3,532214,7,0.0,0.0,10,10
2716,171147.90745221326,171147.90745221326,10,10,0.5558651329134835,0.5558651329134835,ou,10.0,10,20,0.20972725535453743,0.03822634284266333,0.03822634284266333,10.0,10,./data/,none,0.1667,100,0.0769,data_2716,0.3070523357822896,0.3070523357822896,10,10,270,0.3,1004733,7,0.0,0.0,10,10
2717,1272379.3987454474,1272379.3987454474,10,10,0.4765481258954879,0.4765481258954879,ou,10.0,10,20,0.9774024443638336,0.08760562029311621,0.08760562029311621,10.0,10,./data/,none,0.1667,100,0.0769,data_2717,0.39154133956302306,0.39154133956302306,10,10,270,0.3,151909,7,0.0,0.0,10,10
2718,2777344.296261532,2777344.296261532,10,10,0.5107224365563272,0.5107224365563272,ou,10.0,10,20,3.1707895456301314,0.038702533120054686,0.038702533120054686,10.0,10,./data/,none,0.1667,100,0.0769,data_2718,0.38330858472995444,0.38330858472995444,10,10,270,0.3,534876,7,0.0,0.0,10,10
2719,1296099.2821931622,1296099.2821931622,10,10,0.10291001345751366,0.10291001345751366,ou,10.0,10,20,1.9351513860236063,0.035152263778448024,0.035152263778448024,10.0,10,./data/,none,0.1667,100,0.0769,data_2719,0.4668368308389329,0.4668368308389329,10,10,270,0.3,575299,7,0.0,0.0,10,10
2720,2206053.312456421,2206053.312456421,10,10,0.261081613627127,0.261081613627127,ou,10.0,10,20,1.5424199013954105,0.03358811159638102,0.03358811159638102,10.0,10,./data/,none,0.1667,100,0.0769,data_2720,0.048315487246799994,0.048315487246799994,10,10,270,0.3,247414,7,0.0,0.0,10,10
2721,441392.1651078923,441392.1651078923,10,10,0.6561415726666284,0.6561415726666284,ou,10.0,10,20,0.5421895727847403,0.12884481084809368,0.12884481084809368,10.0,10,./data/,none,0.1667,100,0.0769,data_2721,0.09446559173349667,0.09446559173349667,10,10,270,0.3,967120,7,0.0,0.0,10,10
2722,1958262.9059666148,1958262.9059666148,10,10,0.49285109528281434,0.49285109528281434,ou,10.0,10,20,1.8591231290109418,0.27719377772729736,0.27719377772729736,10.0,10,./data/,none,0.1667,100,0.0769,data_2722,0.2761145796305503,0.2761145796305503,10,10,270,0.3,260102,7,0.0,0.0,10,10
2723,501691.3368235698,501691.3368235698,10,10,0.6449974256980776,0.6449974256980776,ou,10.0,10,20,1.8115474313711095,0.03496040912399414,0.03496040912399414,10.0,10,./data/,none,0.1667,100,0.0769,data_2723,0.2611444930548125,0.2611444930548125,10,10,270,0.3,364167,7,0.0,0.0,10,10
2724,76007.5972641156,76007.5972641156,10,10,0.23184667888037172,0.23184667888037172,ou,10.0,10,20,2.69148953385646,0.05042891891363228,0.05042891891363228,10.0,10,./data/,none,0.1667,100,0.0769,data_2724,0.12683129896676346,0.12683129896676346,10,10,270,0.3,480614,7,0.0,0.0,10,10
2725,213071.47694337342,213071.47694337342,10,10,0.15233379514731898,0.15233379514731898,ou,10.0,10,20,0.7774328647971356,0.08329574712753374,0.08329574712753374,10.0,10,./data/,none,0.1667,100,0.0769,data_2725,0.1437935231333069,0.1437935231333069,10,10,270,0.3,781403,7,0.0,0.0,10,10
2726,314379.6954689651,314379.6954689651,10,10,0.54194190677874,0.54194190677874,ou,10.0,10,20,0.5276213908923932,0.057536218944292145,0.057536218944292145,10.0,10,./data/,none,0.1667,100,0.0769,data_2726,0.05633205654014827,0.05633205654014827,10,10,270,0.3,886221,7,0.0,0.0,10,10
2727,709988.7032022309,709988.7032022309,10,10,0.6729615475997611,0.6729615475997611,ou,10.0,10,20,4.702470073567762,0.446243110539078,0.446243110539078,10.0,10,./data/,none,0.1667,100,0.0769,data_2727,0.1883634945753866,0.1883634945753866,10,10,270,0.3,48047,7,0.0,0.0,10,10
2728,268854.2071354952,268854.2071354952,10,10,0.85304118469461,0.85304118469461,ou,10.0,10,20,2.6784630085736953,0.041382656639159084,0.041382656639159084,10.0,10,./data/,none,0.1667,100,0.0769,data_2728,0.4138766144370832,0.4138766144370832,10,10,270,0.3,588155,7,0.0,0.0,10,10
2729,152150.48838534346,152150.48838534346,10,10,0.6934826992206095,0.6934826992206095,ou,10.0,10,20,0.561185106055087,0.06791676854695063,0.06791676854695063,10.0,10,./data/,none,0.1667,100,0.0769,data_2729,0.25814444457994323,0.25814444457994323,10,10,270,0.3,548010,7,0.0,0.0,10,10
2730,209888.02494066564,209888.02494066564,10,10,0.5417638603420246,0.5417638603420246,ou,10.0,10,20,0.24240752535828639,0.03728082018545179,0.03728082018545179,10.0,10,./data/,none,0.1667,100,0.0769,data_2730,0.05368161407587719,0.05368161407587719,10,10,270,0.3,911125,7,0.0,0.0,10,10
2731,2208538.7455240153,2208538.7455240153,10,10,0.6918865806950982,0.6918865806950982,ou,10.0,10,20,0.4663701688523385,0.15445019850208971,0.15445019850208971,10.0,10,./data/,none,0.1667,100,0.0769,data_2731,0.2824517280140714,0.2824517280140714,10,10,270,0.3,293273,7,0.0,0.0,10,10
2732,72544.3162928387,72544.3162928387,10,10,0.8297491868644261,0.8297491868644261,ou,10.0,10,20,3.7477011971316427,0.059004852080648144,0.059004852080648144,10.0,10,./data/,none,0.1667,100,0.0769,data_2732,0.49384264673053596,0.49384264673053596,10,10,270,0.3,366500,7,0.0,0.0,10,10
2733,4465564.0954631,4465564.0954631,10,10,0.7869788995957888,0.7869788995957888,ou,10.0,10,20,0.22313010723954751,0.15686062912815427,0.15686062912815427,10.0,10,./data/,none,0.1667,100,0.0769,data_2733,0.14085075710859385,0.14085075710859385,10,10,270,0.3,972490,7,0.0,0.0,10,10
2734,3702376.957329214,3702376.957329214,10,10,0.31537601253694303,0.31537601253694303,ou,10.0,10,20,0.5800785377918027,0.09450284270645831,0.09450284270645831,10.0,10,./data/,none,0.1667,100,0.0769,data_2734,0.11416167931948017,0.11416167931948017,10,10,270,0.3,66080,7,0.0,0.0,10,10
2735,97674.7864837642,97674.7864837642,10,10,0.8635631697459477,0.8635631697459477,ou,10.0,10,20,0.5407564986010871,0.26305591680345414,0.26305591680345414,10.0,10,./data/,none,0.1667,100,0.0769,data_2735,0.0634320070298032,0.0634320070298032,10,10,270,0.3,613559,7,0.0,0.0,10,10
2736,402337.8375888011,402337.8375888011,10,10,0.228803981540053,0.228803981540053,ou,10.0,10,20,2.2293471336385906,0.07105891412863838,0.07105891412863838,10.0,10,./data/,none,0.1667,100,0.0769,data_2736,0.014017142374398396,0.014017142374398396,10,10,270,0.3,428714,7,0.0,0.0,10,10
2737,2108022.8735078755,2108022.8735078755,10,10,0.26903312511170907,0.26903312511170907,ou,10.0,10,20,0.3259945205045406,0.10990260185947949,0.10990260185947949,10.0,10,./data/,none,0.1667,100,0.0769,data_2737,0.019354118523161344,0.019354118523161344,10,10,270,0.3,782601,7,0.0,0.0,10,10
2738,1955267.7367978147,1955267.7367978147,10,10,0.8503010937944688,0.8503010937944688,ou,10.0,10,20,3.80921083782334,0.25495073274382,0.25495073274382,10.0,10,./data/,none,0.1667,100,0.0769,data_2738,0.07763839672302313,0.07763839672302313,10,10,270,0.3,97054,7,0.0,0.0,10,10
2739,57779.28023066285,57779.28023066285,10,10,0.7582381072899448,0.7582381072899448,ou,10.0,10,20,0.4105559216528671,0.05178440049007522,0.05178440049007522,10.0,10,./data/,none,0.1667,100,0.0769,data_2739,0.2838762163224356,0.2838762163224356,10,10,270,0.3,736206,7,0.0,0.0,10,10
2740,387095.914719886,387095.914719886,10,10,0.5400187205097944,0.5400187205097944,ou,10.0,10,20,3.0887135461018316,0.05344679427901195,0.05344679427901195,10.0,10,./data/,none,0.1667,100,0.0769,data_2740,0.41208248923544427,0.41208248923544427,10,10,270,0.3,802288,7,0.0,0.0,10,10
