time,S,E,I,R,V,cases,reported_cases,reporting_frac,uptake,R0,eta,run
11961,51242,1230,771,46669,0,156,9,0.25,0,2.12916,0.142857,1
11962,51083,1221,760,46845,0,179,3,0.25,0,2.13925,0.142857,1
11963,50905,1256,757,46995,0,152,4,0.25,0,2.14135,0.142857,1
11964,50740,1276,749,47148,0,153,89,0.25,0,2.14514,0.142857,1
11965,50574,1284,773,47282,0,136,12,0.25,0,2.15888,0.142857,1
11966,50413,1263,798,47440,0,160,30,0.25,0,2.17223,0.142857,1
11967,50266,1238,814,47590,0,155,171,0.25,0,2.17636,0.142857,1
11968,50069,1254,871,47712,0,124,45,0.25,0,2.18956,0.142857,1
11969,49880,1286,855,47881,0,172,75,0.25,0,2.1935,0.142857,1
11970,49705,1312,824,48058,0,177,30,0.25,0,2.19617,0.142857,1
11971,49551,1295,827,48229,0,175,28,0.25,0,2.20572,0.142857,1
11972,49359,1343,824,48377,0,150,31,0.25,0,2.20734,0.142857,1
11973,49157,1369,838,48537,0,162,35,0.25,0,2.21791,0.142857,1
11974,48975,1377,840,48707,0,172,0,0.25,0,2.21154,0.142857,1
11975,48820,1368,841,48867,0,163,43,0.25,0,2.20964,0.142857,1
11976,48641,1354,855,49044,0,179,8,0.25,0,2.21153,0.142857,1
11977,48442,1376,855,49220,0,177,5,0.25,0,2.20398,0.142857,1
11978,48260,1391,822,49418,0,200,57,0.25,0,2.20321,0.142857,1
11979,48067,1412,854,49557,0,140,122,0.25,0,2.21739,0.142857,1
11980,47894,1407,862,49727,0,170,14,0.25,0,2.2296,0.142857,1
11981,47705,1412,870,49896,0,173,42,0.25,0,2.23249,0.142857,1
11982,47539,1406,868,50072,0,177,18,0.25,0,2.23689,0.142857,1
11983,47368,1376,894,50247,0,177,64,0.25,0,2.25708,0.142857,1
11984,47175,1406,890,50416,0,171,2,0.25,0,2.24191,0.142857,1
11985,46961,1438,911,50579,0,165,40,0.25,0,2.24396,0.142857,1
11986,46784,1435,896,50776,0,197,26,0.25,0,2.23503,0.142857,1
11987,46608,1428,881,50975,0,200,47,0.25,0,2.23127,0.142857,1
11988,46415,1447,875,51151,0,178,23,0.25,0,2.24309,0.142857,1
11989,46242,1436,882,51325,0,178,39,0.25,0,2.2487,0.142857,1
11990,46048,1449,909,51477,0,154,29,0.25,0,2.25983,0.142857,1
11991,45863,1470,886,51664,0,188,49,0.25,0,2.24877,0.142857,1
11992,45676,1468,882,51856,0,196,16,0.25,0,2.25111,0.142857,1
11993,45504,1460,898,52018,0,163,13,0.25,0,2.22966,0.142857,1
11994,45295,1470,927,52189,0,172,145,0.25,0,2.23371,0.142857,1
11995,45083,1489,913,52395,0,206,49,0.25,0,2.22367,0.142857,1
11996,44906,1483,925,52570,0,175,32,0.25,0,2.2353,0.142857,1
11997,44707,1481,934,52762,0,192,101,0.25,0,2.2261,0.142857,1
11998,44523,1480,919,52962,0,203,51,0.25,0,2.20861,0.142857,1
11999,44349,1495,894,53150,0,190,34,0.25,0,2.2147,0.142857,1
12000,44191,1457,909,53329,0,181,5,0.25,0,2.20741,0.142857,1
12001,44020,1439,930,53500,0,172,2,0.25,0,2.21114,0.142857,1
12002,43847,1412,942,53689,0,190,14,0.25,0,2.1955,0.142857,1
12003,43662,1443,887,53902,0,215,158,0.25,0,2.1927,0.142857,1
12004,43469,1441,890,54092,0,192,20,0.25,0,2.20713,0.142857,1
12005,43281,1449,880,54281,0,190,22,0.25,0,2.21151,0.142857,1
12006,43111,1419,920,54441,0,161,78,0.25,0,2.20497,0.142857,1
12007,42934,1432,897,54632,0,191,31,0.25,0,2.20827,0.142857,1
12008,42763,1407,889,54833,0,203,10,0.25,0,2.20867,0.142857,1
12009,42593,1387,881,55029,0,198,12,0.25,0,2.21999,0.142857,1
12010,42412,1415,862,55204,0,175,0,0.25,0,2.21665,0.142857,1
12011,42267,1370,871,55384,0,183,41,0.25,0,2.21846,0.142857,1
12012,42095,1369,899,55530,0,148,26,0.25,0,2.2169,0.142857,1
12013,41936,1356,885,55719,0,190,25,0.25,0,2.21559,0.142857,1
12014,41780,1355,890,55871,0,154,47,0.25,0,2.21173,0.142857,1
12015,41640,1335,850,56069,0,200,18,0.25,0,2.21827,0.142857,1
12016,41479,1343,838,56232,0,165,3,0.25,0,2.24132,0.142857,1
12017,41312,1357,852,56371,0,141,184,0.25,0,2.24723,0.142857,1
12018,41171,1355,851,56518,0,148,30,0.25,0,2.24729,0.142857,1
12019,41016,1340,870,56672,0,156,14,0.25,0,2.2374,0.142857,1
12020,40854,1332,870,56841,0,170,42,0.25,0,2.24682,0.142857,1
12021,40700,1326,848,57024,0,188,7,0.25,0,2.23241,0.142857,1
12022,40537,1316,841,57202,0,182,29,0.25,0,2.23427,0.142857,1
12023,40388,1322,823,57364,0,165,16,0.25,0,2.21669,0.142857,1
12024,40239,1311,814,57533,0,170,52,0.25,0,2.22189,0.142857,1
12025,40125,1264,821,57693,0,161,37,0.25,0,2.23521,0.142857,1
12026,39979,1257,819,57843,0,156,49,0.25,0,2.23326,0.142857,1
12027,39839,1250,823,57988,0,147,0,0.25,0,2.23981,0.142857,1
12028,39704,1225,813,58155,0,172,59,0.25,0,2.24405,0.142857,1
12029,39556,1215,822,58305,0,153,30,0.25,0,2.24192,0.142857,1
12030,39453,1161,844,58442,0,139,61,0.25,0,2.25859,0.142857,1
12031,39307,1153,853,58587,0,148,19,0.25,0,2.25444,0.142857,1
12032,39169,1142,831,58754,0,169,0,0.25,0,2.26502,0.142857,1
12033,39040,1146,796,58914,0,161,19,0.25,0,2.24204,0.142857,1
12034,38910,1144,768,59074,0,162,22,0.25,0,2.24389,0.142857,1
12035,38777,1124,774,59223,0,150,0,0.25,0,2.2464,0.142857,1
12036,38628,1126,769,59376,0,153,50,0.25,0,2.2758,0.142857,1
12037,38488,1147,722,59541,0,167,10,0.25,0,2.28272,0.142857,1
12038,38361,1117,715,59702,0,164,8,0.25,0,2.28619,0.142857,1
12039,38229,1142,687,59838,0,138,5,0.25,0,2.28858,0.142857,1
12040,38121,1118,687,59971,0,133,92,0.25,0,2.2985,0.142857,1
12041,38012,1082,685,60121,0,152,9,0.25,0,2.3057,0.142857,1
12042,37880,1079,673,60266,0,148,9,0.25,0,2.29811,0.142857,1
12043,37766,1090,664,60381,0,117,3,0.25,0,2.28158,0.142857,1
12044,37644,1072,677,60512,0,132,11,0.25,0,2.27769,0.142857,1
12045,37542,1039,656,60671,0,160,14,0.25,0,2.28165,0.142857,1
12046,37443,1017,661,60791,0,122,4,0.25,0,2.28567,0.142857,1
12047,37321,1016,676,60896,0,111,15,0.25,0,2.27839,0.142857,1
12048,37210,995,680,61023,0,129,0,0.25,0,2.27917,0.142857,1
12049,37091,989,679,61149,0,128,2,0.25,0,2.28516,0.142857,1
12050,36987,958,678,61284,0,138,11,0.25,0,2.29908,0.142857,1
12051,36894,948,657,61412,0,131,96,0.25,0,2.30293,0.142857,1
12052,36783,922,661,61542,0,134,18,0.25,0,2.31649,0.142857,1
12053,36668,917,666,61659,0,122,106,0.25,0,2.31884,0.142857,1
12054,36551,943,644,61773,0,119,75,0.25,0,2.31717,0.142857,1
12055,36463,916,626,61904,0,134,48,0.25,0,2.3224,0.142857,1
12056,36374,895,625,62013,0,114,36,0.25,0,2.3294,0.142857,1
12057,36275,873,613,62146,0,134,10,0.25,0,2.33512,0.142857,1
12058,36178,874,596,62256,0,115,169,0.25,0,2.32397,0.142857,1
12059,36107,851,573,62375,0,122,20,0.25,0,2.32678,0.142857,1
12060,36010,821,583,62490,0,117,3,0.25,0,2.3304,0.142857,1
12061,35903,818,591,62592,0,104,38,0.25,0,2.33833,0.142857,1
12062,35806,825,557,62716,0,125,45,0.25,0,2.35941,0.142857,1
12063,35716,817,552,62816,0,106,11,0.25,0,2.34522,0.142857,1
12064,35620,817,540,62922,0,110,24,0.25,0,2.35149,0.142857,1
12065,35524,793,544,63038,0,118,2,0.25,0,2.3599,0.142857,1
12066,35445,788,512,63159,0,121,16,0.25,0,2.37695,0.142857,1
12067,35366,771,498,63269,0,113,15,0.25,0,2.36806,0.142857,1
12068,35288,744,506,63366,0,99,26,0.25,0,2.36152,0.142857,1
12069,35220,720,489,63470,0,105,2,0.25,0,2.36209,0.142857,1
12070,35122,736,486,63554,0,88,7,0.25,0,2.36798,0.142857,1
12071,35065,710,479,63643,0,92,8,0.25,0,2.39571,0.142857,1
12072,34978,709,459,63752,0,110,29,0.25,0,2.40724,0.142857,1
12073,34898,711,441,63853,0,102,35,0.25,0,2.39264,0.142857,1
12074,34820,717,434,63931,0,81,10,0.25,0,2.38734,0.142857,1
12075,34766,696,442,64002,0,73,20,0.25,0,2.39941,0.142857,1
12076,34692,697,438,64075,0,79,16,0.25,0,2.39433,0.142857,1
12077,34600,708,444,64152,0,78,25,0.25,0,2.4099,0.142857,1
12078,34510,707,451,64233,0,85,24,0.25,0,2.39815,0.142857,1
12079,34444,691,453,64312,0,82,9,0.25,0,2.40388,0.142857,1
12080,34369,677,461,64398,0,87,68,0.25,0,2.39402,0.142857,1
12081,34305,656,459,64483,0,88,1,0.25,0,2.38478,0.142857,1
12082,34229,646,464,64563,0,82,38,0.25,0,2.39333,0.142857,1
12083,34162,618,467,64654,0,93,19,0.25,0,2.40546,0.142857,1
12084,34078,622,455,64745,0,92,14,0.25,0,2.40022,0.142857,1
12085,34018,610,432,64847,0,103,56,0.25,0,2.39993,0.142857,1
12086,33951,597,438,64922,0,78,5,0.25,0,2.39886,0.142857,1
12087,33881,610,412,65006,0,88,0,0.25,0,2.40808,0.142857,1
12088,33810,607,404,65086,0,83,33,0.25,0,2.4159,0.142857,1
12089,33754,596,401,65158,0,73,19,0.25,0,2.41149,0.142857,1
12090,33680,594,396,65238,0,81,66,0.25,0,2.41252,0.142857,1
12091,33624,582,399,65306,0,69,4,0.25,0,2.40226,0.142857,1
12092,33562,566,410,65374,0,70,12,0.25,0,2.39618,0.142857,1
12093,33482,577,400,65450,0,80,2,0.25,0,2.39857,0.142857,1
12094,33412,580,399,65519,0,72,36,0.25,0,2.39735,0.142857,1
12095,33347,581,386,65598,0,80,4,0.25,0,2.39747,0.142857,1
12096,33299,542,396,65672,0,78,13,0.25,0,2.40193,0.142857,1
12097,33232,540,384,65751,0,83,8,0.25,0,2.39139,0.142857,1
12098,33168,544,369,65824,0,74,1,0.25,0,2.38207,0.142857,1
12099,33117,531,353,65899,0,81,7,0.25,0,2.38059,0.142857,1
12100,33059,524,358,65958,0,61,20,0.25,0,2.39173,0.142857,1
12101,33008,520,366,66003,0,51,21,0.25,0,2.39407,0.142857,1
12102,32972,506,343,66075,0,77,11,0.25,0,2.39011,0.142857,1
12103,32922,496,323,66152,0,81,24,0.25,0,2.3883,0.142857,1
12104,32873,480,313,66225,0,75,3,0.25,0,2.3937,0.142857,1
12105,32826,476,294,66295,0,73,11,0.25,0,2.3898,0.142857,1
12106,32783,471,275,66362,0,69,29,0.25,0,2.38941,0.142857,1
12107,32744,460,266,66419,0,59,3,0.25,0,2.38114,0.142857,1
12108,32689,462,265,66471,0,52,48,0.25,0,2.37471,0.142857,1
12109,32663,440,266,66513,0,48,3,0.25,0,2.36048,0.142857,1
12110,32633,416,272,66561,0,52,4,0.25,0,2.34844,0.142857,1
12111,32599,408,275,66608,0,49,9,0.25,0,2.34457,0.142857,1
12112,32551,403,262,66672,0,67,57,0.25,0,2.34969,0.142857,1
12113,32510,399,247,66730,0,60,9,0.25,0,2.33727,0.142857,1
12114,32464,394,248,66777,0,48,29,0.25,0,2.33467,0.142857,1
12115,32430,384,248,66822,0,47,44,0.25,0,2.32681,0.142857,1
12116,32385,372,253,66871,0,51,22,0.25,0,2.32245,0.142857,1
12117,32356,369,241,66917,0,49,18,0.25,0,2.32293,0.142857,1
12118,32335,341,242,66964,0,52,59,0.25,0,2.32538,0.142857,1
12119,32287,345,239,67010,0,48,6,0.25,0,2.32867,0.142857,1
12120,32251,347,229,67051,0,45,4,0.25,0,2.32673,0.142857,1
12121,32235,326,229,67094,0,44,9,0.25,0,2.33629,0.142857,1
12122,32198,329,217,67136,0,48,7,0.25,0,2.3302,0.142857,1
12123,32171,315,215,67181,0,48,0,0.25,0,2.34306,0.142857,1
12124,32152,301,213,67218,0,40,10,0.25,0,2.34289,0.142857,1
12125,32133,287,207,67264,0,46,19,0.25,0,2.32254,0.142857,1
12126,32094,285,193,67313,0,53,0,0.25,0,2.31873,0.142857,1
12127,32073,279,190,67351,0,40,3,0.25,0,2.31491,0.142857,1
12128,32039,285,185,67386,0,38,11,0.25,0,2.32618,0.142857,1
12129,32020,266,191,67419,0,34,10,0.25,0,2.34528,0.142857,1
12130,31999,253,191,67455,0,37,8,0.25,0,2.34961,0.142857,1
12131,31974,246,175,67501,0,48,35,0.25,0,2.34383,0.142857,1
12132,31944,243,175,67534,0,34,11,0.25,0,2.34235,0.142857,1
12133,31912,249,167,67569,0,35,9,0.25,0,2.34839,0.142857,1
12134,31899,248,159,67591,0,28,11,0.25,0,2.35228,0.142857,1
12135,31874,241,164,67614,0,25,18,0.25,0,2.34577,0.142857,1
12136,31853,239,159,67644,0,34,20,0.25,0,2.35644,0.142857,1
12137,31840,231,160,67663,0,23,5,0.25,0,2.35925,0.142857,1
12138,31821,219,163,67693,0,31,8,0.25,0,2.3469,0.142857,1
12139,31808,217,149,67721,0,32,7,0.25,0,2.36622,0.142857,1
12140,31788,214,140,67749,0,32,10,0.25,0,2.37298,0.142857,1
12141,31772,216,131,67770,0,27,17,0.25,0,2.37999,0.142857,1
12142,31755,209,133,67795,0,26,4,0.25,0,2.37046,0.142857,1
12143,31729,210,139,67812,0,23,5,0.25,0,2.38565,0.142857,1
12144,31723,199,134,67839,0,30,5,0.25,0,2.40276,0.142857,1
12145,31715,188,137,67859,0,22,7,0.25,0,2.39286,0.142857,1
12146,31698,189,137,67876,0,22,13,0.25,0,2.3963,0.142857,1
12147,31678,192,127,67900,0,27,6,0.25,0,2.39824,0.142857,1
12148,31661,177,132,67926,0,29,8,0.25,0,2.40897,0.142857,1
12149,31646,161,143,67947,0,23,11,0.25,0,2.42758,0.142857,1
12150,31631,166,130,67971,0,27,1,0.25,0,2.42652,0.142857,1
12151,31614,153,140,67991,0,23,1,0.25,0,2.41694,0.142857,1
12152,31610,150,132,68013,0,24,4,0.25,0,2.43019,0.142857,1
12153,31589,151,127,68034,0,27,3,0.25,0,2.43886,0.142857,1
12154,31573,153,117,68059,0,28,8,0.25,0,2.44584,0.142857,1
12155,31560,146,118,68078,0,25,7,0.25,0,2.44865,0.142857,1
12156,31545,148,111,68100,0,23,13,0.25,0,2.46647,0.142857,1
12157,31529,142,113,68117,0,22,2,0.25,0,2.48027,0.142857,1
12158,31514,142,110,68137,0,22,11,0.25,0,2.47661,0.142857,1
12159,31501,147,108,68147,0,15,0,0.25,0,2.4778,0.142857,1
12160,31482,150,110,68161,0,17,5,0.25,0,2.47839,0.142857,1
12161,31473,138,118,68177,0,18,3,0.25,0,2.4875,0.142857,1
12162,31458,138,118,68194,0,18,5,0.25,0,2.48986,0.142857,1
12163,31447,133,108,68218,0,26,12,0.25,0,2.48886,0.142857,1
12164,31438,135,94,68238,0,24,5,0.25,0,2.49384,0.142857,1
12165,31417,131,99,68253,0,19,1,0.25,0,2.5051,0.142857,1
12166,31399,127,99,68276,0,23,25,0.25,0,2.51388,0.142857,1
12167,31394,126,89,68296,0,22,0,0.25,0,2.5097,0.142857,1
12168,31380,130,81,68312,0,20,5,0.25,0,2.51279,0.142857,1
12169,31362,132,91,68318,0,9,0,0.25,0,2.51601,0.142857,1
12170,31349,134,85,68333,0,20,3,0.25,0,2.50658,0.142857,1
12171,31338,129,79,68353,0,23,5,0.25,0,2.51933,0.142857,1
12172,31325,126,83,68364,0,13,5,0.25,0,2.50327,0.142857,1
12173,31316,127,74,68376,0,18,16,0.25,0,2.51051,0.142857,1
12174,31308,122,74,68388,0,14,0,0.25,0,2.51903,0.142857,1
12175,31293,125,75,68401,0,14,8,0.25,0,2.5448,0.142857,1
12176,31285,122,76,68411,0,12,8,0.25,0,2.54137,0.142857,1
12177,31271,120,82,68419,0,13,5,0.25,0,2.54099,0.142857,1
12178,31252,127,75,68439,0,22,13,0.25,0,2.55079,0.142857,1
12179,31248,117,72,68457,0,21,9,0.25,0,2.54531,0.142857,1
12180,31234,122,73,68467,0,12,2,0.25,0,2.5354,0.142857,1
12181,31224,124,72,68477,0,11,2,0.25,0,2.54104,0.142857,1
12182,31213,117,79,68486,0,13,3,0.25,0,2.5365,0.142857,1
12183,31211,117,71,68495,0,14,2,0.25,0,2.52752,0.142857,1
12184,31196,119,68,68513,0,19,2,0.25,0,2.53267,0.142857,1
12185,31189,109,72,68526,0,13,9,0.25,0,2.56276,0.142857,1
12186,31181,106,73,68538,0,12,3,0.25,0,2.55988,0.142857,1
12187,31177,108,64,68552,0,17,10,0.25,0,2.56044,0.142857,1
12188,31171,100,68,68560,0,13,0,0.25,0,2.55794,0.142857,1
12189,31167,98,70,68566,0,12,1,0.25,0,2.57027,0.142857,1
12190,31162,97,68,68575,0,11,2,0.25,0,2.55581,0.142857,1
12191,31156,94,67,68586,0,13,2,0.25,0,2.56438,0.142857,1
12192,31153,86,71,68593,0,10,2,0.25,0,2.56961,0.142857,1
12193,31147,87,65,68607,0,16,0,0.25,0,2.56341,0.142857,1
12194,31133,97,56,68620,0,15,14,0.25,0,2.56468,0.142857,1
12195,31129,93,53,68630,0,12,0,0.25,0,2.58063,0.142857,1
12196,31117,91,64,68634,0,7,0,0.25,0,2.58006,0.142857,1
12197,31110,81,75,68640,0,9,4,0.25,0,2.57139,0.142857,1
12198,31101,81,72,68655,0,16,6,0.25,0,2.56384,0.142857,1
12199,31091,85,68,68667,0,14,4,0.25,0,2.5463,0.142857,1
12200,31083,76,72,68679,0,14,0,0.25,0,2.56438,0.142857,1
12201,31077,80,69,68685,0,9,1,0.25,0,2.55829,0.142857,1
12202,31072,79,68,68694,0,10,1,0.25,0,2.57254,0.142857,1
12203,31068,75,59,68711,0,22,4,0.25,0,2.57441,0.142857,1
12204,31069,63,64,68721,0,12,1,0.25,0,2.56276,0.142857,1
12205,31061,65,61,68727,0,8,1,0.25,0,2.57552,0.142857,1
12206,31051,69,57,68737,0,11,0,0.25,0,2.56513,0.142857,1
12207,31046,67,56,68741,0,9,1,0.25,0,2.55377,0.142857,1
12208,31039,73,46,68752,0,13,0,0.25,0,2.55382,0.142857,1
12209,31036,68,46,68761,0,9,1,0.25,0,2.56522,0.142857,1
12210,31032,66,46,68770,0,10,0,0.25,0,2.56088,0.142857,1
12211,31031,59,50,68774,0,6,0,0.25,0,2.56631,0.142857,1
12212,31026,60,49,68777,0,8,20,0.25,0,2.58077,0.142857,1
12213,31015,61,48,68785,0,11,5,0.25,0,2.58306,0.142857,1
12214,31014,64,38,68796,0,15,3,0.25,0,2.59582,0.142857,1
12215,31011,64,41,68801,0,7,1,0.25,0,2.59562,0.142857,1
12216,31010,64,33,68813,0,13,0,0.25,0,2.59717,0.142857,1
12217,31004,59,38,68818,0,7,1,0.25,0,2.58753,0.142857,1
12218,31000,59,37,68820,0,6,2,0.25,0,2.58869,0.142857,1
12219,30992,60,38,68828,0,8,3,0.25,0,2.59433,0.142857,1
12220,30989,53,40,68834,0,7,0,0.25,0,2.60254,0.142857,1
12221,30988,50,41,68837,0,7,3,0.25,0,2.61061,0.142857,1
12222,30981,49,41,68841,0,9,0,0.25,0,2.61696,0.142857,1
12223,30974,53,39,68844,0,6,4,0.25,0,2.61109,0.142857,1
12224,30972,54,36,68843,0,7,1,0.25,0,2.62365,0.142857,1
12225,30974,47,33,68849,0,11,16,0.25,0,2.61167,0.142857,1
12226,30973,45,31,68851,0,7,0,0.25,0,2.62121,0.142857,1
12227,30971,46,27,68856,0,8,4,0.25,0,2.62829,0.142857,1
12228,30970,42,28,68859,0,6,3,0.25,0,2.64089,0.142857,1
12229,30966,43,29,68859,0,3,0,0.25,0,2.63635,0.142857,1
12230,30971,42,27,68861,0,6,3,0.25,0,2.62957,0.142857,1
12231,30967,41,31,68860,0,2,0,0.25,0,2.62669,0.142857,1
12232,30962,42,30,68865,0,7,0,0.25,0,2.61416,0.142857,1
12233,30957,44,30,68865,0,5,0,0.25,0,2.61719,0.142857,1
12234,30951,45,33,68866,0,4,1,0.25,0,2.60621,0.142857,1
12235,30944,50,32,68868,0,4,0,0.25,0,2.60032,0.142857,1
12236,30940,50,36,68866,0,3,1,0.25,0,2.59889,0.142857,1
12237,30932,50,38,68873,0,9,3,0.25,0,2.59988,0.142857,1
12238,30927,48,40,68873,0,6,2,0.25,0,2.6099,0.142857,1
12239,30925,49,35,68878,0,9,4,0.25,0,2.60828,0.142857,1
12240,30922,46,39,68880,0,5,1,0.25,0,2.61435,0.142857,1
12241,30919,46,33,68889,0,9,2,0.25,0,2.62322,0.142857,1
12242,30911,50,32,68893,0,6,0,0.25,0,2.63058,0.142857,1
12243,30910,49,31,68896,0,5,3,0.25,0,2.63374,0.142857,1
12244,30916,43,27,68903,0,11,4,0.25,0,2.63179,0.142857,1
12245,30913,47,24,68903,0,4,2,0.25,0,2.63604,0.142857,1
12246,30913,48,18,68907,0,8,9,0.25,0,2.63577,0.142857,1
12247,30910,45,22,68909,0,4,0,0.25,0,2.6242,0.142857,1
12248,30909,50,20,68909,0,3,2,0.25,0,2.60298,0.142857,1
12249,30905,47,20,68915,0,8,1,0.25,0,2.60424,0.142857,1
12250,30904,44,20,68919,0,5,3,0.25,0,2.61015,0.142857,1
12251,30903,40,22,68921,0,4,1,0.25,0,2.60747,0.142857,1
12252,30900,46,20,68920,0,4,3,0.25,0,2.6056,0.142857,1
12253,30899,46,23,68921,0,1,0,0.25,0,2.61791,0.142857,1
12254,30894,46,27,68918,0,2,0,0.25,0,2.62019,0.142857,1
12255,30889,47,25,68924,0,7,3,0.25,0,2.6091,0.142857,1
12256,30886,46,25,68926,0,5,1,0.25,0,2.60391,0.142857,1
12257,30880,45,28,68923,0,2,0,0.25,0,2.61236,0.142857,1
12258,30878,46,28,68924,0,5,3,0.25,0,2.63194,0.142857,1
12259,30876,45,28,68929,0,6,1,0.25,0,2.62305,0.142857,1
12260,30878,42,29,68934,0,5,3,0.25,0,2.62602,0.142857,1
12261,30880,35,30,68939,0,9,0,0.25,0,2.62699,0.142857,1
12262,30872,39,31,68939,0,3,0,0.25,0,2.62293,0.142857,1
12263,30867,43,29,68938,0,5,6,0.25,0,2.61981,0.142857,1
12264,30859,46,29,68941,0,5,6,0.25,0,2.60788,0.142857,1
12265,30853,49,25,68946,0,7,4,0.25,0,2.60542,0.142857,1
12266,30851,47,23,68950,0,7,3,0.25,0,2.60419,0.142857,1
12267,30846,46,21,68954,0,6,0,0.25,0,2.61504,0.142857,1
12268,30839,48,25,68953,0,3,1,0.25,0,2.60963,0.142857,1
12269,30837,45,23,68960,0,8,0,0.25,0,2.61834,0.142857,1
12270,30835,45,19,68962,0,6,0,0.25,0,2.61686,0.142857,1
12271,30831,46,23,68963,0,4,1,0.25,0,2.61462,0.142857,1
12272,30832,41,26,68967,0,6,0,0.25,0,2.61266,0.142857,1
12273,30830,42,26,68967,0,2,0,0.25,0,2.61931,0.142857,1
12274,30829,40,27,68970,0,3,0,0.25,0,2.61601,0.142857,1
12275,30831,32,33,68973,0,5,0,0.25,0,2.61887,0.142857,1
12276,30830,33,31,68975,0,3,2,0.25,0,2.61223,0.142857,1
12277,30828,38,29,68979,0,4,2,0.25,0,2.61253,0.142857,1
12278,30821,39,31,68982,0,4,0,0.25,0,2.62025,0.142857,1
12279,30818,41,28,68986,0,5,1,0.25,0,2.61077,0.142857,1
12280,30820,40,27,68991,0,6,0,0.25,0,2.62034,0.142857,1
12281,30820,43,26,68991,0,4,3,0.25,0,2.61959,0.142857,1
12282,30815,41,30,68991,0,3,1,0.25,0,2.6212,0.142857,1
12283,30809,42,29,68995,0,6,1,0.25,0,2.61175,0.142857,1
12284,30811,39,29,68999,0,6,1,0.25,0,2.61815,0.142857,1
12285,30814,34,34,69000,0,4,1,0.25,0,2.62373,0.142857,1
12286,30814,38,32,69003,0,5,1,0.25,0,2.61187,0.142857,1
12287,30812,36,30,69011,0,10,5,0.25,0,2.62182,0.142857,1
12288,30815,37,27,69017,0,6,6,0.25,0,2.62291,0.142857,1
12289,30813,37,26,69019,0,4,0,0.25,0,2.62072,0.142857,1
12290,30812,35,25,69023,0,6,0,0.25,0,2.63031,0.142857,1
12291,30813,34,22,69026,0,6,1,0.25,0,2.63714,0.142857,1
12292,30805,37,22,69030,0,4,0,0.25,0,2.63313,0.142857,1
12293,30806,35,18,69034,0,8,5,0.25,0,2.61815,0.142857,1
12294,30808,35,21,69035,0,2,0,0.25,0,2.61421,0.142857,1
12295,30807,32,21,69037,0,4,0,0.25,0,2.62678,0.142857,1
12296,30809,32,22,69036,0,2,0,0.25,0,2.63182,0.142857,1
12297,30813,30,22,69036,0,3,0,0.25,0,2.62863,0.142857,1
12298,30812,30,22,69039,0,5,0,0.25,0,2.62447,0.142857,1
12299,30812,29,23,69042,0,4,1,0.25,0,2.6283,0.142857,1
12300,30808,28,25,69047,0,5,0,0.25,0,2.62929,0.142857,1
12301,30810,28,23,69047,0,5,0,0.25,0,2.6229,0.142857,1
12302,30808,33,21,69049,0,3,3,0.25,0,2.64184,0.142857,1
12303,30809,30,23,69051,0,5,2,0.25,0,2.64416,0.142857,1
12304,30803,35,20,69053,0,4,4,0.25,0,2.63727,0.142857,1
12305,30803,33,18,69059,0,7,2,0.25,0,2.63315,0.142857,1
12306,30797,33,22,69060,0,2,0,0.25,0,2.61883,0.142857,1
12307,30797,29,21,69066,0,8,3,0.25,0,2.60687,0.142857,1
12308,30798,27,22,69065,0,4,0,0.25,0,2.62233,0.142857,1
12309,30797,30,22,69066,0,2,1,0.25,0,2.6398,0.142857,1
12310,30794,30,21,69069,0,5,0,0.25,0,2.62678,0.142857,1
12311,30795,34,18,69070,0,5,7,0.25,0,2.63038,0.142857,1
12312,30793,36,15,69069,0,5,0,0.25,0,2.63059,0.142857,1
12313,30793,32,19,69069,0,3,0,0.25,0,2.63989,0.142857,1
12314,30792,32,19,69071,0,4,0,0.25,0,2.63083,0.142857,1
12315,30795,28,19,69073,0,5,1,0.25,0,2.62857,0.142857,1
12316,30794,26,20,69076,0,4,0,0.25,0,2.63641,0.142857,1
12317,30789,25,21,69077,0,4,0,0.25,0,2.64514,0.142857,1
12318,30786,27,18,69079,0,4,1,0.25,0,2.64694,0.142857,1
12319,30787,24,18,69083,0,5,5,0.25,0,2.65472,0.142857,1
12320,30783,24,18,69082,0,3,1,0.25,0,2.64666,0.142857,1
12321,30785,24,17,69082,0,3,0,0.25,0,2.6332,0.142857,1
12322,30783,24,16,69083,0,4,2,0.25,0,2.64201,0.142857,1
12323,30781,24,16,69083,0,4,0,0.25,0,2.64662,0.142857,1
12324,30777,26,16,69083,0,2,1,0.25,0,2.6644,0.142857,1
12325,30779,24,13,69086,0,6,10,0.25,0,2.65585,0.142857,1
12326,30781,25,12,69084,0,2,0,0.25,0,2.64782,0.142857,1
12327,30780,20,14,69082,0,3,1,0.25,0,2.65283,0.142857,1
12328,30779,19,15,69082,0,4,1,0.25,0,2.64545,0.142857,1
12329,30780,20,13,69085,0,4,1,0.25,0,2.64483,0.142857,1
12330,30782,16,12,69087,0,5,2,0.25,0,2.65655,0.142857,1
12331,30779,15,12,69088,0,2,1,0.25,0,2.64565,0.142857,1
12332,30777,12,11,69089,0,5,0,0.25,0,2.64605,0.142857,1
12333,30778,15,10,69089,0,2,0,0.25,0,2.66121,0.142857,1
12334,30780,13,10,69089,0,2,1,0.25,0,2.65624,0.142857,1
