,folder,rn,N_i,N_f,N_rs,N_rd,v_i,v_f,v_rs,v_rd,R0_i,R0_f,R0_rs,R0_rd,eta_i,eta_f,eta_rs,eta_rd,rp_i,rp_f,rp_rs,rp_rd,ts,force,T,runs,rho,gamma,sa,rdis,seed,R0_ramp,bb_a,bb_v,ou_d,ou_v,ou_l,ou_u
6459,./data/backup-01-11-5,data_6459,986695.1461161863,986695.1461161863,10,10,0.0,0.0,10,10,0.2734837528681977,0.2734837528681977,10,10.0,0.12925502578766088,0.12925502578766088,10,10.0,0.030306072811802198,0.030306072811802198,10,10,7,none,20,1,0.0769,0.1667,0.3,100,547141,ou,0.4718729525586008,1e-05,0.01,1e-05,0,1
6460,./data/backup-01-11-5,data_6460,306342.5675365699,306342.5675365699,10,10,0.0,0.0,10,10,0.4721742335665928,0.4721742335665928,10,10.0,0.03452388247848816,0.03452388247848816,10,10.0,0.4824019881626213,0.4824019881626213,10,10,7,none,20,1,0.0769,0.1667,0.3,100,717028,ou,4.5669257013905575,1e-05,0.01,1e-05,0,1
6461,./data/backup-01-11-5,data_6461,104764.44139967166,104764.44139967166,10,10,0.0,0.0,10,10,0.7718383872682232,0.7718383872682232,10,10.0,0.04554640485862804,0.04554640485862804,10,10.0,0.3563848846658171,0.3563848846658171,10,10,7,none,20,1,0.0769,0.1667,0.3,100,810576,ou,4.507956499211168,1e-05,0.01,1e-05,0,1
6462,./data/backup-01-11-5,data_6462,2259904.907631342,2259904.907631342,10,10,0.0,0.0,10,10,0.675367512332128,0.675367512332128,10,10.0,0.04243055377707291,0.04243055377707291,10,10.0,0.20920150745934468,0.20920150745934468,10,10,7,none,20,1,0.0769,0.1667,0.3,100,97921,ou,3.284880554795296,1e-05,0.01,1e-05,0,1
6463,./data/backup-01-11-5,data_6463,64310.970142623744,64310.970142623744,10,10,0.0,0.0,10,10,0.6480028937180005,0.6480028937180005,10,10.0,0.03435120101719145,0.03435120101719145,10,10.0,0.49569649146455325,0.49569649146455325,10,10,7,none,20,1,0.0769,0.1667,0.3,100,170938,ou,0.8706852892371049,1e-05,0.01,1e-05,0,1
6464,./data/backup-01-11-5,data_6464,55074.22179839626,55074.22179839626,10,10,0.0,0.0,10,10,0.4973698001912267,0.4973698001912267,10,10.0,0.03481217555032932,0.03481217555032932,10,10.0,0.37515002352751003,0.37515002352751003,10,10,7,none,20,1,0.0769,0.1667,0.3,100,443285,ou,1.0694082100007956,1e-05,0.01,1e-05,0,1
6465,./data/backup-01-11-5,data_6465,104007.32622850042,104007.32622850042,10,10,0.0,0.0,10,10,0.39394464960981745,0.39394464960981745,10,10.0,0.06223768231984329,0.06223768231984329,10,10.0,0.45413221538146303,0.45413221538146303,10,10,7,none,20,1,0.0769,0.1667,0.3,100,625609,ou,0.49279586974886264,1e-05,0.01,1e-05,0,1
6466,./data/backup-01-11-5,data_6466,637806.6265867199,637806.6265867199,10,10,0.0,0.0,10,10,0.7554508479277782,0.7554508479277782,10,10.0,0.2816449218378793,0.2816449218378793,10,10.0,0.20511502644138857,0.20511502644138857,10,10,7,none,20,1,0.0769,0.1667,0.3,100,393126,ou,0.46095297216430847,1e-05,0.01,1e-05,0,1
6467,./data/backup-01-11-5,data_6467,169773.81421438715,169773.81421438715,10,10,0.0,0.0,10,10,0.6507583916656821,0.6507583916656821,10,10.0,0.2130757462981818,0.2130757462981818,10,10.0,0.34288942883347606,0.34288942883347606,10,10,7,none,20,1,0.0769,0.1667,0.3,100,233582,ou,0.4925442608062376,1e-05,0.01,1e-05,0,1
6468,./data/backup-01-11-5,data_6468,236368.32154353758,236368.32154353758,10,10,0.0,0.0,10,10,0.17535175852184387,0.17535175852184387,10,10.0,0.1066261043709858,0.1066261043709858,10,10.0,0.0499742722312092,0.0499742722312092,10,10,7,none,20,1,0.0769,0.1667,0.3,100,503019,ou,3.7477574375720204,1e-05,0.01,1e-05,0,1
6469,./data/backup-01-11-5,data_6469,466056.7628530527,466056.7628530527,10,10,0.0,0.0,10,10,0.2742352884446557,0.2742352884446557,10,10.0,0.6853594855104019,0.6853594855104019,10,10.0,0.2749421543245999,0.2749421543245999,10,10,7,none,20,1,0.0769,0.1667,0.3,100,170705,ou,0.2635124551198758,1e-05,0.01,1e-05,0,1
6470,./data/backup-01-11-5,data_6470,2674728.85348351,2674728.85348351,10,10,0.0,0.0,10,10,0.816247004717891,0.816247004717891,10,10.0,0.0744794205682916,0.0744794205682916,10,10.0,0.4581675461859499,0.4581675461859499,10,10,7,none,20,1,0.0769,0.1667,0.3,100,443355,ou,0.8494389083311333,1e-05,0.01,1e-05,0,1
6471,./data/backup-01-11-5,data_6471,68120.29690294318,68120.29690294318,10,10,0.0,0.0,10,10,0.2607755607428348,0.2607755607428348,10,10.0,0.09903807291011096,0.09903807291011096,10,10.0,0.29362906550382023,0.29362906550382023,10,10,7,none,20,1,0.0769,0.1667,0.3,100,358021,ou,0.3537199048201099,1e-05,0.01,1e-05,0,1
6472,./data/backup-01-11-5,data_6472,203124.8791769263,203124.8791769263,10,10,0.0,0.0,10,10,0.31876295917096914,0.31876295917096914,10,10.0,0.41659132825678014,0.41659132825678014,10,10.0,0.2529386353430743,0.2529386353430743,10,10,7,none,20,1,0.0769,0.1667,0.3,100,958906,ou,4.2520868790196324,1e-05,0.01,1e-05,0,1
6473,./data/backup-01-11-5,data_6473,321317.0586199083,321317.0586199083,10,10,0.0,0.0,10,10,0.5776040780386995,0.5776040780386995,10,10.0,0.035298228721527075,0.035298228721527075,10,10.0,0.47466816073523466,0.47466816073523466,10,10,7,none,20,1,0.0769,0.1667,0.3,100,455620,ou,3.370332327213175,1e-05,0.01,1e-05,0,1
6474,./data/backup-01-11-5,data_6474,1851696.4668945468,1851696.4668945468,10,10,0.0,0.0,10,10,0.21973349241135212,0.21973349241135212,10,10.0,0.055887860441925306,0.055887860441925306,10,10.0,0.09939256416682335,0.09939256416682335,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1038701,ou,0.31407413558604286,1e-05,0.01,1e-05,0,1
6475,./data/backup-01-11-5,data_6475,112985.87811009506,112985.87811009506,10,10,0.0,0.0,10,10,0.48428980482102923,0.48428980482102923,10,10.0,0.14232708259626198,0.14232708259626198,10,10.0,0.3091805438013535,0.3091805438013535,10,10,7,none,20,1,0.0769,0.1667,0.3,100,521971,ou,0.6325039736067353,1e-05,0.01,1e-05,0,1
6476,./data/backup-01-11-5,data_6476,3163206.651593528,3163206.651593528,10,10,0.0,0.0,10,10,0.23823387742023938,0.23823387742023938,10,10.0,0.14847863837491454,0.14847863837491454,10,10.0,0.38823771663239626,0.38823771663239626,10,10,7,none,20,1,0.0769,0.1667,0.3,100,327583,ou,1.235284030113271,1e-05,0.01,1e-05,0,1
6477,./data/backup-01-11-5,data_6477,409064.26626711374,409064.26626711374,10,10,0.0,0.0,10,10,0.28622710719213773,0.28622710719213773,10,10.0,0.1917531879679657,0.1917531879679657,10,10.0,0.3255719680063795,0.3255719680063795,10,10,7,none,20,1,0.0769,0.1667,0.3,100,888066,ou,2.6329187089296786,1e-05,0.01,1e-05,0,1
6478,./data/backup-01-11-5,data_6478,142496.4036683113,142496.4036683113,10,10,0.0,0.0,10,10,0.5528732084245179,0.5528732084245179,10,10.0,0.05555026355610388,0.05555026355610388,10,10.0,0.36447752107010156,0.36447752107010156,10,10,7,none,20,1,0.0769,0.1667,0.3,100,210537,ou,3.707841716764907,1e-05,0.01,1e-05,0,1
6479,./data/backup-01-11-5,data_6479,94603.68950205015,94603.68950205015,10,10,0.0,0.0,10,10,0.12087491805076661,0.12087491805076661,10,10.0,0.08893093053484598,0.08893093053484598,10,10.0,0.09529208718346285,0.09529208718346285,10,10,7,none,20,1,0.0769,0.1667,0.3,100,517365,ou,0.3548048264928949,1e-05,0.01,1e-05,0,1
6480,./data/backup-01-11-5,data_6480,1469681.572779705,1469681.572779705,10,10,0.0,0.0,10,10,0.8315045177731903,0.8315045177731903,10,10.0,0.05327201458207422,0.05327201458207422,10,10.0,0.29518286093458956,0.29518286093458956,10,10,7,none,20,1,0.0769,0.1667,0.3,100,866913,ou,1.3106700705556742,1e-05,0.01,1e-05,0,1
6481,./data/backup-01-11-5,data_6481,62274.297436434885,62274.297436434885,10,10,0.0,0.0,10,10,0.663926896169296,0.663926896169296,10,10.0,0.04455660620239671,0.04455660620239671,10,10.0,0.05041065901833677,0.05041065901833677,10,10,7,none,20,1,0.0769,0.1667,0.3,100,170319,ou,1.301262565851843,1e-05,0.01,1e-05,0,1
6482,./data/backup-01-11-5,data_6482,2183774.5916077285,2183774.5916077285,10,10,0.0,0.0,10,10,0.4753844932203318,0.4753844932203318,10,10.0,0.03541666005808008,0.03541666005808008,10,10.0,0.32466075253575716,0.32466075253575716,10,10,7,none,20,1,0.0769,0.1667,0.3,100,914164,ou,2.0984859181088966,1e-05,0.01,1e-05,0,1
6483,./data/backup-01-11-5,data_6483,1558013.0527301014,1558013.0527301014,10,10,0.0,0.0,10,10,0.8680703456057703,0.8680703456057703,10,10.0,0.09706107300498291,0.09706107300498291,10,10.0,0.23974604054495105,0.23974604054495105,10,10,7,none,20,1,0.0769,0.1667,0.3,100,292393,ou,0.24077767479079557,1e-05,0.01,1e-05,0,1
6484,./data/backup-01-11-5,data_6484,668732.8570718907,668732.8570718907,10,10,0.0,0.0,10,10,0.3984458742749799,0.3984458742749799,10,10.0,0.11015762123498735,0.11015762123498735,10,10.0,0.21017747040286572,0.21017747040286572,10,10,7,none,20,1,0.0769,0.1667,0.3,100,641295,ou,4.914920673365917,1e-05,0.01,1e-05,0,1
6485,./data/backup-01-11-5,data_6485,1192057.5528749195,1192057.5528749195,10,10,0.0,0.0,10,10,0.3751759703363935,0.3751759703363935,10,10.0,0.21567291484708764,0.21567291484708764,10,10.0,0.09440723237749708,0.09440723237749708,10,10,7,none,20,1,0.0769,0.1667,0.3,100,529647,ou,0.598972730867157,1e-05,0.01,1e-05,0,1
6486,./data/backup-01-11-5,data_6486,80422.97795786135,80422.97795786135,10,10,0.0,0.0,10,10,0.5259764545683346,0.5259764545683346,10,10.0,0.14230238666899359,0.14230238666899359,10,10.0,0.14220954287597737,0.14220954287597737,10,10,7,none,20,1,0.0769,0.1667,0.3,100,17136,ou,2.740703898436644,1e-05,0.01,1e-05,0,1
6487,./data/backup-01-11-5,data_6487,711206.1330666951,711206.1330666951,10,10,0.0,0.0,10,10,0.32376349008439936,0.32376349008439936,10,10.0,0.09419691764761358,0.09419691764761358,10,10.0,0.46414395504470773,0.46414395504470773,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1007061,ou,4.899596485739052,1e-05,0.01,1e-05,0,1
6488,./data/backup-01-11-5,data_6488,51072.120929822915,51072.120929822915,10,10,0.0,0.0,10,10,0.6179233093420919,0.6179233093420919,10,10.0,0.062285866327072975,0.062285866327072975,10,10.0,0.04274342806495343,0.04274342806495343,10,10,7,none,20,1,0.0769,0.1667,0.3,100,28228,ou,3.3744835314517285,1e-05,0.01,1e-05,0,1
6489,./data/backup-01-11-5,data_6489,443702.0016041288,443702.0016041288,10,10,0.0,0.0,10,10,0.13718321490737195,0.13718321490737195,10,10.0,0.06720572984054309,0.06720572984054309,10,10.0,0.3123498846013195,0.3123498846013195,10,10,7,none,20,1,0.0769,0.1667,0.3,100,676398,ou,2.727442738972713,1e-05,0.01,1e-05,0,1
6490,./data/backup-01-11-5,data_6490,175397.98812243284,175397.98812243284,10,10,0.0,0.0,10,10,0.57810381701033,0.57810381701033,10,10.0,0.0352456823570063,0.0352456823570063,10,10.0,0.3737745918470257,0.3737745918470257,10,10,7,none,20,1,0.0769,0.1667,0.3,100,689514,ou,0.8936606492889312,1e-05,0.01,1e-05,0,1
6491,./data/backup-01-11-5,data_6491,80509.24813241718,80509.24813241718,10,10,0.0,0.0,10,10,0.25833773066166565,0.25833773066166565,10,10.0,0.035192622047287035,0.035192622047287035,10,10.0,0.35750518396013353,0.35750518396013353,10,10,7,none,20,1,0.0769,0.1667,0.3,100,203067,ou,2.048395370302698,1e-05,0.01,1e-05,0,1
6492,./data/backup-01-11-5,data_6492,1886882.2444610524,1886882.2444610524,10,10,0.0,0.0,10,10,0.5367847527074254,0.5367847527074254,10,10.0,0.0380051133691913,0.0380051133691913,10,10.0,0.28341938487847906,0.28341938487847906,10,10,7,none,20,1,0.0769,0.1667,0.3,100,812375,ou,0.41018549249297526,1e-05,0.01,1e-05,0,1
6493,./data/backup-01-11-5,data_6493,4642897.349813522,4642897.349813522,10,10,0.0,0.0,10,10,0.8518172502110936,0.8518172502110936,10,10.0,0.036435372096090865,0.036435372096090865,10,10.0,0.3735936361064804,0.3735936361064804,10,10,7,none,20,1,0.0769,0.1667,0.3,100,594003,ou,0.6220317247949652,1e-05,0.01,1e-05,0,1
6494,./data/backup-01-11-5,data_6494,217299.46896710907,217299.46896710907,10,10,0.0,0.0,10,10,0.5857750200525229,0.5857750200525229,10,10.0,0.9207448197978876,0.9207448197978876,10,10.0,0.2664384753709192,0.2664384753709192,10,10,7,none,20,1,0.0769,0.1667,0.3,100,472887,ou,3.0741792802502337,1e-05,0.01,1e-05,0,1
6495,./data/backup-01-11-5,data_6495,4534139.821586545,4534139.821586545,10,10,0.0,0.0,10,10,0.5453999706711676,0.5453999706711676,10,10.0,0.12441753844942473,0.12441753844942473,10,10.0,0.35879966832405635,0.35879966832405635,10,10,7,none,20,1,0.0769,0.1667,0.3,100,869953,ou,0.4730909077033876,1e-05,0.01,1e-05,0,1
6496,./data/backup-01-11-5,data_6496,786985.2052966724,786985.2052966724,10,10,0.0,0.0,10,10,0.5588612937136502,0.5588612937136502,10,10.0,0.08010707949611283,0.08010707949611283,10,10.0,0.26333527671334933,0.26333527671334933,10,10,7,none,20,1,0.0769,0.1667,0.3,100,677180,ou,0.7604566797655574,1e-05,0.01,1e-05,0,1
6497,./data/backup-01-11-5,data_6497,1701721.9709520652,1701721.9709520652,10,10,0.0,0.0,10,10,0.4362650670667668,0.4362650670667668,10,10.0,0.05072874334593036,0.05072874334593036,10,10.0,0.09786005819250068,0.09786005819250068,10,10,7,none,20,1,0.0769,0.1667,0.3,100,844766,ou,4.988604807488034,1e-05,0.01,1e-05,0,1
6498,./data/backup-01-11-5,data_6498,4595044.938217778,4595044.938217778,10,10,0.0,0.0,10,10,0.1962530015238113,0.1962530015238113,10,10.0,0.04707804876823499,0.04707804876823499,10,10.0,0.257333895577849,0.257333895577849,10,10,7,none,20,1,0.0769,0.1667,0.3,100,332237,ou,1.7007734176757419,1e-05,0.01,1e-05,0,1
6499,./data/backup-01-11-5,data_6499,915729.2745886472,915729.2745886472,10,10,0.0,0.0,10,10,0.11933759510825775,0.11933759510825775,10,10.0,0.03492732965791416,0.03492732965791416,10,10.0,0.4913002229947847,0.4913002229947847,10,10,7,none,20,1,0.0769,0.1667,0.3,100,216003,ou,0.40392211703235337,1e-05,0.01,1e-05,0,1
6500,./data/backup-01-11-5,data_6500,1193089.5083220294,1193089.5083220294,10,10,0.0,0.0,10,10,0.7807184639706751,0.7807184639706751,10,10.0,0.8794075736453454,0.8794075736453454,10,10.0,0.4679411938156023,0.4679411938156023,10,10,7,none,20,1,0.0769,0.1667,0.3,100,584583,ou,4.404520920680707,1e-05,0.01,1e-05,0,1
6501,./data/backup-01-11-5,data_6501,2556291.1670386647,2556291.1670386647,10,10,0.0,0.0,10,10,0.3923682959853684,0.3923682959853684,10,10.0,0.05380479621176004,0.05380479621176004,10,10.0,0.35751451508243764,0.35751451508243764,10,10,7,none,20,1,0.0769,0.1667,0.3,100,139781,ou,0.6695002398169847,1e-05,0.01,1e-05,0,1
6502,./data/backup-01-11-5,data_6502,126166.69959374986,126166.69959374986,10,10,0.0,0.0,10,10,0.7949578716299139,0.7949578716299139,10,10.0,0.08009111939283527,0.08009111939283527,10,10.0,0.462071221592749,0.462071221592749,10,10,7,none,20,1,0.0769,0.1667,0.3,100,667111,ou,4.9014524404708055,1e-05,0.01,1e-05,0,1
6503,./data/backup-01-11-5,data_6503,2852820.4207210736,2852820.4207210736,10,10,0.0,0.0,10,10,0.523889859080697,0.523889859080697,10,10.0,0.03610538060004939,0.03610538060004939,10,10.0,0.07780160977452039,0.07780160977452039,10,10,7,none,20,1,0.0769,0.1667,0.3,100,897609,ou,2.785395491895291,1e-05,0.01,1e-05,0,1
6504,./data/backup-01-11-5,data_6504,1079885.7523878012,1079885.7523878012,10,10,0.0,0.0,10,10,0.1987859223727773,0.1987859223727773,10,10.0,0.16005549403421443,0.16005549403421443,10,10.0,0.11702160293059218,0.11702160293059218,10,10,7,none,20,1,0.0769,0.1667,0.3,100,882719,ou,0.8084935976251555,1e-05,0.01,1e-05,0,1
6505,./data/backup-01-11-5,data_6505,525055.0944792756,525055.0944792756,10,10,0.0,0.0,10,10,0.6670348977257463,0.6670348977257463,10,10.0,0.036691831197283836,0.036691831197283836,10,10.0,0.33153587604645607,0.33153587604645607,10,10,7,none,20,1,0.0769,0.1667,0.3,100,746473,ou,0.9684568032502976,1e-05,0.01,1e-05,0,1
6506,./data/backup-01-11-5,data_6506,402089.79493455583,402089.79493455583,10,10,0.0,0.0,10,10,0.3574773391004994,0.3574773391004994,10,10.0,0.0857392820850993,0.0857392820850993,10,10.0,0.19049651650160573,0.19049651650160573,10,10,7,none,20,1,0.0769,0.1667,0.3,100,352014,ou,2.437427710000251,1e-05,0.01,1e-05,0,1
6507,./data/backup-01-11-5,data_6507,1288082.0434763997,1288082.0434763997,10,10,0.0,0.0,10,10,0.43560183762640237,0.43560183762640237,10,10.0,0.050619305599198895,0.050619305599198895,10,10.0,0.28333055358254744,0.28333055358254744,10,10,7,none,20,1,0.0769,0.1667,0.3,100,294048,ou,3.2267393467302368,1e-05,0.01,1e-05,0,1
6508,./data/backup-01-11-5,data_6508,1010111.9408358387,1010111.9408358387,10,10,0.0,0.0,10,10,0.26241386760631946,0.26241386760631946,10,10.0,0.08089888443900077,0.08089888443900077,10,10.0,0.45332170244655184,0.45332170244655184,10,10,7,none,20,1,0.0769,0.1667,0.3,100,367893,ou,2.605998578756953,1e-05,0.01,1e-05,0,1
6509,./data/backup-01-11-5,data_6509,756060.438497596,756060.438497596,10,10,0.0,0.0,10,10,0.14683732796800686,0.14683732796800686,10,10.0,0.15978002372300645,0.15978002372300645,10,10.0,0.4908621955184635,0.4908621955184635,10,10,7,none,20,1,0.0769,0.1667,0.3,100,544930,ou,0.30733309034019046,1e-05,0.01,1e-05,0,1
6510,./data/backup-01-11-5,data_6510,718639.507467957,718639.507467957,10,10,0.0,0.0,10,10,0.3588143033161947,0.3588143033161947,10,10.0,0.0345701137349348,0.0345701137349348,10,10.0,0.323366164980065,0.323366164980065,10,10,7,none,20,1,0.0769,0.1667,0.3,100,810521,ou,0.28379527021380646,1e-05,0.01,1e-05,0,1
6511,./data/backup-01-11-5,data_6511,590970.8350977742,590970.8350977742,10,10,0.0,0.0,10,10,0.2971998549624163,0.2971998549624163,10,10.0,0.05855512724669806,0.05855512724669806,10,10.0,0.3996032048326965,0.3996032048326965,10,10,7,none,20,1,0.0769,0.1667,0.3,100,516565,ou,0.4921205572133851,1e-05,0.01,1e-05,0,1
6512,./data/backup-01-11-5,data_6512,547176.2477286166,547176.2477286166,10,10,0.0,0.0,10,10,0.6180040482335543,0.6180040482335543,10,10.0,0.09533458184180273,0.09533458184180273,10,10.0,0.14369489151598863,0.14369489151598863,10,10,7,none,20,1,0.0769,0.1667,0.3,100,629007,ou,0.2880276800233418,1e-05,0.01,1e-05,0,1
6513,./data/backup-01-11-5,data_6513,4950865.996051718,4950865.996051718,10,10,0.0,0.0,10,10,0.6190612290399208,0.6190612290399208,10,10.0,0.0614151682028987,0.0614151682028987,10,10.0,0.24627376349818783,0.24627376349818783,10,10,7,none,20,1,0.0769,0.1667,0.3,100,716271,ou,0.6243953215566742,1e-05,0.01,1e-05,0,1
6514,./data/backup-01-11-5,data_6514,62590.407298889644,62590.407298889644,10,10,0.0,0.0,10,10,0.5281512440347821,0.5281512440347821,10,10.0,0.2101202431290495,0.2101202431290495,10,10.0,0.2867031582789064,0.2867031582789064,10,10,7,none,20,1,0.0769,0.1667,0.3,100,919009,ou,0.6966010498153925,1e-05,0.01,1e-05,0,1
6515,./data/backup-01-11-5,data_6515,300072.3189960863,300072.3189960863,10,10,0.0,0.0,10,10,0.5463169926860576,0.5463169926860576,10,10.0,0.0563459784506559,0.0563459784506559,10,10.0,0.13452040971506588,0.13452040971506588,10,10,7,none,20,1,0.0769,0.1667,0.3,100,284879,ou,0.3148020649598402,1e-05,0.01,1e-05,0,1
6516,./data/backup-01-11-5,data_6516,2828552.3414195753,2828552.3414195753,10,10,0.0,0.0,10,10,0.26415001557238094,0.26415001557238094,10,10.0,0.08806839379864066,0.08806839379864066,10,10.0,0.37363212139072904,0.37363212139072904,10,10,7,none,20,1,0.0769,0.1667,0.3,100,685502,ou,4.564632931421808,1e-05,0.01,1e-05,0,1
6517,./data/backup-01-11-5,data_6517,2986626.7673871513,2986626.7673871513,10,10,0.0,0.0,10,10,0.662678097336366,0.662678097336366,10,10.0,0.08336794916136438,0.08336794916136438,10,10.0,0.15016768803156383,0.15016768803156383,10,10,7,none,20,1,0.0769,0.1667,0.3,100,564807,ou,2.6974985353015395,1e-05,0.01,1e-05,0,1
6518,./data/backup-01-11-5,data_6518,2135212.536854867,2135212.536854867,10,10,0.0,0.0,10,10,0.3229538638439518,0.3229538638439518,10,10.0,0.11202483694781318,0.11202483694781318,10,10.0,0.1370407033130714,0.1370407033130714,10,10,7,none,20,1,0.0769,0.1667,0.3,100,642944,ou,3.9632672423048634,1e-05,0.01,1e-05,0,1
6519,./data/backup-01-11-5,data_6519,3243709.7095225593,3243709.7095225593,10,10,0.0,0.0,10,10,0.8159253882655391,0.8159253882655391,10,10.0,0.03788280566118739,0.03788280566118739,10,10.0,0.05405650837628391,0.05405650837628391,10,10,7,none,20,1,0.0769,0.1667,0.3,100,498226,ou,0.5841084158284321,1e-05,0.01,1e-05,0,1
6520,./data/backup-01-11-5,data_6520,968075.8269845304,968075.8269845304,10,10,0.0,0.0,10,10,0.5624342243929868,0.5624342243929868,10,10.0,0.08199937469380211,0.08199937469380211,10,10.0,0.2780483163207216,0.2780483163207216,10,10,7,none,20,1,0.0769,0.1667,0.3,100,611908,ou,1.4250642786459267,1e-05,0.01,1e-05,0,1
6521,./data/backup-01-11-5,data_6521,72977.02766095132,72977.02766095132,10,10,0.0,0.0,10,10,0.4221960769517127,0.4221960769517127,10,10.0,0.17425391152115857,0.17425391152115857,10,10.0,0.4548073503989954,0.4548073503989954,10,10,7,none,20,1,0.0769,0.1667,0.3,100,457817,ou,0.31755332818602366,1e-05,0.01,1e-05,0,1
6522,./data/backup-01-11-5,data_6522,399420.8560550456,399420.8560550456,10,10,0.0,0.0,10,10,0.6801362138984198,0.6801362138984198,10,10.0,0.2631856553053754,0.2631856553053754,10,10.0,0.42773499588641495,0.42773499588641495,10,10,7,none,20,1,0.0769,0.1667,0.3,100,757007,ou,0.604634111190471,1e-05,0.01,1e-05,0,1
6523,./data/backup-01-11-5,data_6523,2567310.5471475357,2567310.5471475357,10,10,0.0,0.0,10,10,0.8944977477758707,0.8944977477758707,10,10.0,0.04691031744563598,0.04691031744563598,10,10.0,0.28133219906138063,0.28133219906138063,10,10,7,none,20,1,0.0769,0.1667,0.3,100,760969,ou,4.644657115129787,1e-05,0.01,1e-05,0,1
6524,./data/backup-01-11-5,data_6524,1315109.971668634,1315109.971668634,10,10,0.0,0.0,10,10,0.18379445854441379,0.18379445854441379,10,10.0,0.05684811479552296,0.05684811479552296,10,10.0,0.4458972258143172,0.4458972258143172,10,10,7,none,20,1,0.0769,0.1667,0.3,100,637198,ou,0.6831772258474786,1e-05,0.01,1e-05,0,1
6525,./data/backup-01-11-5,data_6525,3272354.669293708,3272354.669293708,10,10,0.0,0.0,10,10,0.6643032343942482,0.6643032343942482,10,10.0,0.04557730938133545,0.04557730938133545,10,10.0,0.11721176101080726,0.11721176101080726,10,10,7,none,20,1,0.0769,0.1667,0.3,100,959013,ou,0.6342586592026405,1e-05,0.01,1e-05,0,1
6526,./data/backup-01-11-5,data_6526,982633.6800608302,982633.6800608302,10,10,0.0,0.0,10,10,0.7639346769005548,0.7639346769005548,10,10.0,0.03602517388605448,0.03602517388605448,10,10.0,0.26410718938286026,0.26410718938286026,10,10,7,none,20,1,0.0769,0.1667,0.3,100,594429,ou,0.6698680106187205,1e-05,0.01,1e-05,0,1
6527,./data/backup-01-11-5,data_6527,4016477.320109691,4016477.320109691,10,10,0.0,0.0,10,10,0.27393506055322175,0.27393506055322175,10,10.0,0.45166948175588795,0.45166948175588795,10,10.0,0.06759572276354003,0.06759572276354003,10,10,7,none,20,1,0.0769,0.1667,0.3,100,882840,ou,4.658473491129284,1e-05,0.01,1e-05,0,1
6528,./data/backup-01-11-5,data_6528,407711.95827601716,407711.95827601716,10,10,0.0,0.0,10,10,0.45684619536008864,0.45684619536008864,10,10.0,0.1073640674999716,0.1073640674999716,10,10.0,0.10380502437135611,0.10380502437135611,10,10,7,none,20,1,0.0769,0.1667,0.3,100,498424,ou,0.4310940215856239,1e-05,0.01,1e-05,0,1
6529,./data/backup-01-11-5,data_6529,243092.7167762275,243092.7167762275,10,10,0.0,0.0,10,10,0.5235146742286798,0.5235146742286798,10,10.0,0.07227566900903767,0.07227566900903767,10,10.0,0.028398851835920065,0.028398851835920065,10,10,7,none,20,1,0.0769,0.1667,0.3,100,68633,ou,3.100830106256148,1e-05,0.01,1e-05,0,1
6530,./data/backup-01-11-5,data_6530,2379992.7957713706,2379992.7957713706,10,10,0.0,0.0,10,10,0.8924214083854191,0.8924214083854191,10,10.0,0.03378559050171725,0.03378559050171725,10,10.0,0.07083033469263536,0.07083033469263536,10,10,7,none,20,1,0.0769,0.1667,0.3,100,407822,ou,0.28085760297104656,1e-05,0.01,1e-05,0,1
6531,./data/backup-01-11-5,data_6531,1926788.331488493,1926788.331488493,10,10,0.0,0.0,10,10,0.8328544928499831,0.8328544928499831,10,10.0,0.09880096495178883,0.09880096495178883,10,10.0,0.45453454901552315,0.45453454901552315,10,10,7,none,20,1,0.0769,0.1667,0.3,100,640211,ou,1.1939067983457328,1e-05,0.01,1e-05,0,1
6532,./data/backup-01-11-5,data_6532,367954.3955440564,367954.3955440564,10,10,0.0,0.0,10,10,0.3109621573287563,0.3109621573287563,10,10.0,0.06294530598545268,0.06294530598545268,10,10.0,0.12658748576446735,0.12658748576446735,10,10,7,none,20,1,0.0769,0.1667,0.3,100,214546,ou,0.4123831493005175,1e-05,0.01,1e-05,0,1
6533,./data/backup-01-11-5,data_6533,1112013.456617133,1112013.456617133,10,10,0.0,0.0,10,10,0.7757117629942956,0.7757117629942956,10,10.0,0.1111801261342738,0.1111801261342738,10,10.0,0.03130871004077596,0.03130871004077596,10,10,7,none,20,1,0.0769,0.1667,0.3,100,85286,ou,2.00606227388755,1e-05,0.01,1e-05,0,1
6534,./data/backup-01-11-5,data_6534,2569178.4589862186,2569178.4589862186,10,10,0.0,0.0,10,10,0.3709226857699517,0.3709226857699517,10,10.0,0.7486275727887868,0.7486275727887868,10,10.0,0.3332254516772457,0.3332254516772457,10,10,7,none,20,1,0.0769,0.1667,0.3,100,1033528,ou,3.5595438914667543,1e-05,0.01,1e-05,0,1
6535,./data/backup-01-11-5,data_6535,164529.7269555133,164529.7269555133,10,10,0.0,0.0,10,10,0.3894593827174869,0.3894593827174869,10,10.0,0.042897726996789745,0.042897726996789745,10,10.0,0.032101176510743325,0.032101176510743325,10,10,7,none,20,1,0.0769,0.1667,0.3,100,810235,ou,3.972437702410323,1e-05,0.01,1e-05,0,1
